browser,os, os_version, device_mode,,utm_campaign,utm_medium,utm_source
Safari,Windows, Windows 11, Dell Alienware m15 R4,[''],KidsKingdom_AR_broad,paid_search,google_ads_brand
Safari (in-app),Windows, Windows 11, Dell Alienware m15 R4,[''],BeautyBlast_MF_performance,paid_social,meta_ads_shopping
Chrome,Android, Android 7, Samsung Galaxy S7,ArtAuction_BE_broad,direct,direct
Safari (in-app),Windows, Windows 10, Dell Inspiron 15 3000,JewelryJunction_KN_broad,paid_search,google_ads_brand
Chrome,Android, Android 7, Samsung Galaxy S7 Edge,ToyTreasure_CP_performance,paid_social,pinterest_ads
Firefox,Android, Android 8, Samsung Galaxy J7,SpringSale_US_broad,paid_search,google_ads_brand
Opera,Android, Android 11, Samsung Galaxy Tab S7,GourmetGrove_MQ_buying,paid_display,google_ads_display
Safari (in-app),Android, Android 10, Samsung Galaxy Note 10,ToyTreasure_CK_broad,organic,search
Edge,macOS, macOS Catalina, iMac (21.5-inch 2019),GardenGrove_LC_buying,paid_retargeting,google_ads_retargeting
Firefox,macOS, macOS Big Sur, MacBook Air (Retina 13-inch Early 2020),VintageVault_TF_buying,paid_retargeting,google_ads_retargeting
Safari,Android, Android 11, Google Pixel 5,JewelryJunction_TK_performance,paid_display,meta_ads_display
Firefox,macOS, macOS Catalina, MacBook Air (Retina 13-inch Late 2019),AdventureArchipelago_BL_buying,paid_search,google_ads_brand
Firefox,macOS, macOS Monterey, iMac (Retina 5K 27-inch Early 2021),AdventureAtlas_JM_performance,paid_search,google_ads_shopping
Samsung Internet,iOS, iOS 14.3, iPhone 12 Pro,SportsSpectacle_IO_buying,paid_social,youtube_ads
Edge,Windows, Windows 8.1, Lenovo Yoga 920,VintageVista_NU_performance,paid_retargeting,meta_ads_retargeting
Firefox,Android, Android 7, Samsung Galaxy S7 Edge,BookBazaar_SE_broad,organic,search
Edge,macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),GardenGala_EH_performance,organic,search
Safari,Windows, Windows 10, Asus VivoBook Flip 14,WellnessWave_AW_performance,paid_retargeting,meta_ads_retargeting
Opera,macOS, macOS Catalina, MacBook Pro (13-inch 2019),WellnessWave_PW_buying,paid_retargeting,meta_ads_retargeting
Firefox,Windows, Windows 10, Dell Inspiron 15 3000,KidsKingdom_AR_broad,paid_retargeting,meta_ads_retargeting
Safari,Android, Android 10, Samsung Galaxy S10,BeautyBoulevard_MQ_buying,paid_social,x_ads
Safari (in-app),Windows, Windows 10, Lenovo ThinkPad P1,HealthHub_HU_buying,paid_social,meta_ads_awareness
Edge,Android, Android 12, Google Pixel 4,NatureNest_IC_performance,paid_search,google_ads_brand
Firefox,Android, Android 9, Samsung Galaxy S9,ToyTemple_DM_buying,direct,direct
Samsung Internet,macOS, macOS Monterey, iMac Pro (2021),[''],ToyTreasure_CP_performance,paid_social,x_ads
Firefox,macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),TechTrends_UY_buying,paid_search,google_ads_brand
Edge,Android, Android 12, Samsung Galaxy Note 21,[''],ToyTreasure_CP_performance,paid_retargeting,meta_ads_retargeting
Chrome,macOS, macOS Big Sur, MacBook Air (M1 2020),[''],JewelryJunction_SH_performance,paid_search,google_ads_brand
Samsung Internet,Android, Android 11, Samsung Galaxy Note 20 Ultra,SportsSpectacle_PA_broad,paid_social,meta_ads_awareness
Firefox,Windows, Windows 10, Asus ZenBook 13,FoodFusion_AI_performance,paid_retargeting,google_ads_retargeting
Opera,Android, Android 8, Samsung Galaxy Note 8,HomeHaven_GP_performance,direct,direct
Opera,Windows, Windows 10, Asus VivoBook Flip 14,VintageVault_TF_buying,paid_social,youtube_ads
Safari,Android, Android 7, HTC U11,HealthHub_PN_buying,paid_retargeting,meta_ads_retargeting
Safari (in-app),macOS, macOS Big Sur, iMac (2020),BookBazaar_SE_broad,paid_social,linkedin_ads
Safari (in-app),Android, Android 11, Google Pixel 5,BeautyBlitz_SA_performance,paid_retargeting,google_ads_retargeting
Opera,Android, Android 10, Samsung Galaxy S10,WellnessWorld_EC_performance,paid_display,meta_ads_display
Safari,Android, Android 6, Moto G4,ToyTreasure_CP_performance,paid_social,linkedin_ads
Edge,Windows, Windows 10, Dell Vostro 15 7500,TravelTreasures_PR_broad,paid_social,meta_ads_awareness
Safari,Windows, Windows 11, Asus TUF Gaming A15,[''],BeautyBlast_MF_performance,paid_social,youtube_ads
Firefox,Android, Android 10, Samsung Galaxy Z Fold 2,TechExpo_FR_broad,paid_social,meta_ads_shopping
Firefox,Android, Android 9, Samsung Galaxy S9+,AutoAvenue_CZ_broad,direct,direct
Firefox,macOS, macOS Monterey, iMac (24-inch M1 2021),UrbanUtopia_GU_performance,paid_social,x_ads
Samsung Internet,Windows, Windows 11, Lenovo ThinkBook 14,PetParty_AG_performance,direct,direct
Edge,Android, Android 11, Samsung Galaxy A71,LuxuryLobby_JM_performance,organic,search
Samsung Internet,macOS, macOS Catalina, iMac (27-inch 2019),PetParty_VC_performance,paid_search,google_ads_brand
Chrome,Android, Android 11, OnePlus 9,WinterClearance_CA_buying,paid_social,linkedin_ads
Edge,Windows, Windows 11, Dell Inspiron 13 7000,AutoAvenue_CZ_broad,paid_social,x_ads
Firefox,Android, Android 12, Samsung Galaxy Z Fold 3,[''],SportsSensation_FJ_performance,paid_display,meta_ads_display
Opera,macOS, macOS Catalina," MacBook Pro 13""",WellnessWave_AW_performance,paid_social,youtube_ads
Firefox,Windows, Windows 10, Dell XPS 13,MusicMystique_KN_buying,paid_display,google_ads_display
Safari,macOS, macOS Monterey, MacBook Pro (13-inch M1 2020),[''],PetParty_AG_performance,paid_social,meta_ads_shopping
Safari (in-app),Windows, Windows 10, Lenovo Yoga C940,NatureNiche_KY_buying,paid_social,meta_ads_shopping
Safari (in-app),Windows, Windows 10, Dell Inspiron 15 3000,SpringSale_US_broad,paid_search,google_ads_shopping
Firefox,Windows, Windows 10, Dell G5 15,GadgetGrove_AI_buying,organic,search
Opera,Windows, Windows 11, Dell Precision 7550,TechTrove_VU_broad,organic,search
Edge,Android, Android 9, Samsung Galaxy S9,WinterClearance_CA_buying,direct,direct
Safari (in-app),macOS, macOS Monterey, iMac (Retina 4.5K 24-inch 2021),AutoAlley_GT_performance,paid_social,meta_ads_shopping
Edge,macOS, macOS Monterey, MacBook Pro (14-inch 2021),MusicMystique_MF_broad,organic,search
Chrome,Windows, Windows 10, Asus VivoBook Flip 14,GardenGala_IE_performance,paid_social,youtube_ads
Samsung Internet,Windows, Windows 10, Asus ROG Zephyrus G14,BackToSchool_AU_buying,paid_search,google_ads_brand
Safari,iOS, iOS 15.0, iPhone 13,HomeDecorSale_CN_buying,paid_search,google_ads_shopping
Safari (in-app),iOS, iOS 14.4, iPhone 12 Mini,AdventureAtlas_JM_performance,paid_social,linkedin_ads
Safari,Android, Android 8, Samsung Galaxy S8+,HealthHub_PN_buying,organic,search
Safari (in-app),macOS, macOS Catalina, MacBook Air (Retina 13-inch Late 2019),SpringSale_US_broad,paid_search,google_ads_shopping
Safari,Android, Android 9, Samsung Galaxy S9+,HomeHarbor_CC_buying,paid_social,meta_ads_shopping
Edge,macOS, macOS Big Sur, MacBook Pro (16-inch 2020),FitnessFrenzy_ZA_buying,direct,direct
Safari,macOS, macOS Catalina, MacBook Air (Retina 13-inch Late 2019),AdventureAtlas_CX_broad,paid_retargeting,meta_ads_retargeting
Chrome,macOS, macOS Catalina, MacBook Pro (13-inch 2019),BeautyBlast_MF_performance,organic,search
Samsung Internet,Android, Android 12, OnePlus 9 Pro,GardenGala_IE_performance,paid_display,meta_ads_display
Samsung Internet,Android, Android 8, LG G7 ThinQ,LuxuryLounge_NL_broad,paid_social,youtube_ads
Safari (in-app),iOS, iOS 14.4, iPhone 12 Mini,TravelTreasures_PR_broad,paid_retargeting,meta_ads_retargeting
Chrome,Android, Android 8, Samsung Galaxy S8,TravelTrove_PY_buying,paid_retargeting,meta_ads_retargeting
Safari,Windows, Windows 11, Dell Precision 7550,TechExpo_FR_broad,paid_retargeting,meta_ads_retargeting
Opera,Android, Android 12, Samsung Galaxy Note 21,[''],ToyTreasure_CK_broad,paid_social,meta_ads_shopping
Firefox,Android, Android 11, Samsung Galaxy A51,MusicMela_NZ_performance,paid_social,x_ads
Opera,Windows, Windows 11, Asus ZenBook Flip 13,UrbanUniverse_NI_broad,paid_social,pinterest_ads
Opera,Windows, Windows 11, Asus TUF Gaming A15,[''],FashionFestival_GY_buying,paid_display,google_ads_display
Opera,iOS, iOS 15.0, iPhone 13,JewelryJunction_KN_broad,paid_social,linkedin_ads
Samsung Internet,Windows, Windows 10, Dell G5 15,HomeHarbor_CC_buying,paid_social,youtube_ads
Safari,Windows, Windows 10, Dell Inspiron 15 3000,JewelryJunction_SH_performance,paid_display,meta_ads_display
Edge,Windows, Windows 11, Dell Alienware m15 R4,[''],GadgetGrove_WS_broad,paid_social,pinterest_ads
Chrome,macOS, macOS Monterey, MacBook Pro (14-inch 2021),GourmetGala_PE_buying,paid_social,meta_ads_shopping
Safari,Android, Android 11, Samsung Galaxy Z Flip,HealthHive_WS_performance,paid_search,google_ads_shopping
Safari,Android, Android 10, Samsung Galaxy A70,FashionFestival_GP_performance,paid_retargeting,meta_ads_retargeting
Chrome,iOS, iOS 14.2, iPhone 12,FashionFiesta_FM_broad,direct,direct
Chrome,Android, Android 11, Samsung Galaxy A51,KidsKarnival_PA_performance,paid_social,pinterest_ads
Opera,macOS, macOS Monterey, MacBook Air (Retina 13-inch Mid 2021),AdventureAtlas_CX_broad,paid_search,google_ads_shopping
Firefox,Android, Android 12, Samsung Galaxy A52,NatureNest_IC_performance,paid_retargeting,meta_ads_retargeting
Samsung Internet,Windows, Windows 11, Asus ZenBook Flip 13,LuxuryLounge_NL_broad,paid_search,google_ads_brand
Samsung Internet,Windows, Windows 10, Dell G5 15,ArtAlchemy_BS_performance,organic,search
Safari (in-app),Windows, Windows 10, Asus ROG Zephyrus G14,TravelTrove_PY_buying,direct,direct
Opera,iOS, iOS 13.6, iPhone 8,BookBazaar_SE_broad,paid_social,meta_ads_awareness
Edge,Android, Android 12, Samsung Galaxy A52,BeautyBoulevard_MQ_buying,paid_display,meta_ads_display
Chrome,macOS, macOS Catalina," MacBook Pro 13""",TravelTrove_PY_buying,paid_search,google_ads_shopping
Safari (in-app),macOS, macOS Monterey," MacBook Pro 16""",GadgetGrove_CR_buying,paid_social,meta_ads_awareness
Safari,macOS, macOS Big Sur, iMac (27-inch 2020),LuxuryLobby_HT_performance,paid_social,youtube_ads
Firefox,Android, Android 7, HTC U11,UrbanUtopia_GU_performance,organic,search
Edge,Windows, Windows 10, Asus ROG Strix Scar 15,ArtAlchemy_VC_performance,paid_social,meta_ads_shopping
Firefox,macOS, macOS Monterey, iMac (Retina 4.5K 24-inch 2021),WellnessWave_PW_buying,paid_retargeting,google_ads_retargeting
Edge,Android, Android 10, Samsung Galaxy Z Fold 2,FoodFestival_LC_broad,paid_search,google_ads_brand
Chrome,Android, Android 12, Samsung Galaxy Z Fold 3,[''],ToyTreasure_CK_broad,paid_social,meta_ads_shopping
Opera,Windows, Windows 10, Lenovo Legion Y540,TechTrends_PM_buying,paid_social,meta_ads_awareness
Samsung Internet,Windows, Windows 11, Dell Alienware m15 R4,[''],NatureNiche_HN_buying,paid_social,youtube_ads
Edge,Android, Android 7, Samsung Galaxy S7,MovieMania_AT_broad,paid_retargeting,meta_ads_retargeting
Safari (in-app),Android, Android 9, Samsung Galaxy Note 9,LuxuryLobby_TK_buying,paid_social,pinterest_ads
Edge,macOS, macOS Catalina, MacBook Pro (16-inch 2019),AdventureAtlas_NR_buying,paid_retargeting,meta_ads_retargeting
Safari (in-app),Windows, Windows 10, Dell XPS 13,BeautyBlast_DO_performance,paid_search,google_ads_brand
Firefox,Windows, Windows 11, Lenovo Legion 5 Pro,[''],HomeDecorSale_CN_buying,paid_social,linkedin_ads
Firefox,Windows, Windows 10, Surface Pro 7,JewelryJunction_SH_performance,paid_retargeting,meta_ads_retargeting
Safari (in-app),macOS, macOS Big Sur, MacBook Pro (16-inch 2020),FoodFestival_LC_broad,organic,search
Edge,iOS, iOS 14.6, iPad Pro 12.9,SportsMania_BR_broad,paid_retargeting,google_ads_retargeting
Opera,macOS, macOS Big Sur, MacBook Pro (16-inch Late 2020),HomeHarmony_BM_broad,paid_search,google_ads_shopping
Samsung Internet,Windows, Windows 11, Lenovo IdeaPad 3,ArtAuction_BV_broad,paid_search,google_ads_brand
Safari (in-app),Android, Android 7, HTC U11,MusicMystique_KN_buying,organic,search
Chrome,Windows, Windows 10, Asus ROG Zephyrus G14,MusicMajesty_KI_broad,paid_display,google_ads_display
Chrome,Windows, Windows 10, Lenovo ThinkPad P1,HealthHub_PN_buying,paid_social,pinterest_ads
Samsung Internet,Windows, Windows 11, Asus TUF Gaming A15,[''],CraftCarnival_TT_buying,organic,search
Firefox,macOS, macOS Catalina, MacBook Air (Retina 13-inch 2019),GardenGrove_LC_buying,paid_retargeting,google_ads_retargeting
Safari (in-app),Android, Android 9, Samsung Galaxy A30,MusicMystique_KN_buying,paid_retargeting,google_ads_retargeting
Opera,Android, Android 10, Samsung Galaxy Z Fold 2,SportsSensation_FJ_performance,paid_social,meta_ads_awareness
Edge,iOS, iOS 14.7, iPad Air 4th Gen,SummerFest_UK_performance,direct,direct
Safari (in-app),Windows, Windows 11, Surface Laptop 4,BeautyBlast_DO_performance,paid_social,linkedin_ads
Firefox,macOS, macOS Monterey, iMac Pro (2021),[''],BeautyBlast_DO_performance,direct,direct
Samsung Internet,iOS, iOS 14.5, iPhone SE (2nd),BeautyBlitz_SA_performance,paid_retargeting,google_ads_retargeting
Chrome,Android, Android 8, Samsung Galaxy Note 8,HomeHarmony_TT_broad,paid_search,google_ads_brand
Firefox,macOS, macOS Catalina, MacBook Pro (13-inch 2019),ArtAlchemy_VC_performance,paid_social,x_ads
Edge,iOS, iOS 14.5, iPhone SE (2nd),AdventureAtlas_JM_performance,paid_social,x_ads
Firefox,Windows, Windows 11, Lenovo ThinkBook 14,PetParty_AG_performance,paid_search,google_ads_shopping
Firefox,macOS, macOS Monterey, iMac (Retina 5K 27-inch Early 2021),CraftCraze_BZ_buying,paid_retargeting,google_ads_retargeting
Edge,Windows, Windows 10, Dell Vostro 15 7500,VintageVoyage_BB_broad,direct,direct
Safari (in-app),macOS, macOS Monterey, MacBook Pro (14-inch 2021),TechTrove_SR_broad,organic,search
Edge,macOS, macOS Catalina, iMac (27-inch 2019),SpringSale_US_broad,paid_display,google_ads_display
Chrome,Windows, Windows 10, Surface Pro 7,MusicMajesty_BB_buying,paid_search,google_ads_shopping
Chrome,Android, Android 11, Samsung Galaxy S20,GourmetGrove_BO_broad,paid_display,google_ads_display
Firefox,Android, Android 7, Samsung Galaxy S7,UrbanUtopia_EA_buying,paid_display,google_ads_display
Safari (in-app),macOS, macOS Monterey, MacBook Air (Retina 13-inch Mid 2021),LuxuryLobby_TK_buying,paid_social,meta_ads_shopping
Safari (in-app),Android, Android 11, Samsung Galaxy Note 20,WinterClearance_CA_buying,paid_search,google_ads_brand
Firefox,iOS, iOS 13.6, iPhone 8,TravelTreasures_CL_performance,paid_display,meta_ads_display
Safari (in-app),Android, Android 7, Samsung Galaxy S7 Edge,GardenGrove_LC_buying,paid_social,pinterest_ads
Opera,Windows, Windows 11, Asus ROG Flow X13,HealthHive_WS_performance,paid_display,meta_ads_display
Chrome,Windows, Windows 10, Asus ZenBook Duo,MusicMajesty_HM_performance,paid_search,google_ads_shopping
Safari (in-app),Android, Android 11, Samsung Galaxy S20 Ultra,JewelryJunction_HT_broad,organic,search
Firefox,macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),HealthHaven_SV_broad,paid_social,x_ads
Samsung Internet,Windows, Windows 10, Dell Inspiron 15 3000,NatureNiche_HN_buying,paid_search,google_ads_brand
Edge,macOS, macOS Catalina, MacBook Pro (13-inch 2019),MusicMystique_MF_broad,paid_social,youtube_ads
Safari (in-app),Windows, Windows 10, Asus VivoBook Flip 14,GourmetGala_MH_performance,paid_social,pinterest_ads
Safari (in-app),iOS, iOS 14.5, iPhone SE (2nd),BeautyBlitz_SA_performance,paid_social,x_ads
Samsung Internet,iOS, iOS 14.3, iPhone 12 Pro,AutoAlley_GT_performance,paid_search,google_ads_brand
Firefox,macOS, macOS Monterey, iMac (24-inch M1 2021),TravelTrove_PY_buying,paid_display,google_ads_display
Firefox,macOS, macOS Big Sur, MacBook Air (Retina 13-inch Early 2020),GadgetGrove_NF_performance,paid_search,google_ads_brand
Safari,Android, Android 11, Samsung Galaxy S20,HealthHub_PN_buying,paid_social,youtube_ads
Edge,iOS, iOS 14.5, iPhone SE (2nd),GardenGala_EH_performance,paid_social,youtube_ads
Edge,macOS, macOS Catalina, MacBook Pro (13-inch 2019),ArtAuction_BV_broad,paid_social,x_ads
Chrome,Windows, Windows 11, Lenovo ThinkBook 14,CraftCarnival_TT_buying,paid_display,meta_ads_display
Edge,Windows, Windows 11, Lenovo Legion 5 Pro,[''],FashionFiesta_VE_performance,paid_social,meta_ads_shopping
Samsung Internet,Windows, Windows 11, Lenovo ThinkBook 14,TravelTrove_DG_performance,paid_social,meta_ads_awareness
Firefox,macOS, macOS Big Sur, MacBook Air (Retina 13-inch Early 2020),HealthHive_WS_performance,paid_social,meta_ads_awareness
Opera,Android, Android 7, Samsung Galaxy S7,HomeDecorSale_CN_buying,paid_retargeting,google_ads_retargeting
Firefox,Android, Android 10, Samsung Galaxy A50,VintageVault_PT_buying,paid_social,meta_ads_shopping
Safari,Android, Android 12, OnePlus 9 Pro,HomeHarmony_BM_broad,paid_retargeting,google_ads_retargeting
Firefox,Windows, Windows 11, Lenovo ThinkPad T14s,[''],ToyTreasure_CP_performance,paid_display,google_ads_display
Safari,macOS, macOS Monterey," MacBook Pro 16""",MusicMajesty_KI_broad,paid_social,linkedin_ads
Opera,macOS, macOS Catalina, MacBook Pro (16-inch 2019),VintageVault_TF_buying,paid_social,pinterest_ads
Firefox,Windows, Windows 11, Surface Laptop 4,NatureNest_IL_performance,paid_retargeting,meta_ads_retargeting
Edge,Windows, Windows 10, Dell Inspiron 15 3000,TechTrove_VU_broad,paid_social,youtube_ads
Opera,macOS, macOS Monterey, MacBook Pro (14-inch Late 2021),[''],VintageVoyage_DM_broad,paid_retargeting,google_ads_retargeting
Firefox,macOS, macOS Big Sur, iMac (2020),HomeHaven_GP_performance,paid_social,meta_ads_awareness
Safari (in-app),Windows, Windows 10, Asus ZenBook Duo,BeautyBoulevard_PG_buying,paid_search,google_ads_shopping
Chrome,Windows, Windows 10, Dell XPS 13,SportsSensation_BL_broad,paid_display,google_ads_display
Samsung Internet,iOS, iOS 13.6, iPhone 8,CraftCarnival_TV_broad,paid_social,linkedin_ads
Edge,Android, Android 10, Samsung Galaxy S10,KidsKarnival_GF_broad,paid_social,pinterest_ads
Samsung Internet,Windows, Windows 10, Dell Inspiron 15 3000,HealthHaven_GD_broad,paid_social,linkedin_ads
Edge,macOS, macOS Monterey, iMac (24-inch M1 2021),MusicMela_NZ_performance,organic,search
Edge,Windows, Windows 10, Dell XPS 13,AdventureAtlas_CX_broad,paid_social,pinterest_ads
Opera,Android, Android 11, OnePlus 9,GadgetGrove_WS_broad,paid_social,pinterest_ads
Samsung Internet,iOS, iOS 14.3, iPhone 12 Pro,FashionWeek_IT_performance,organic,search
Firefox,Android, Android 11, Samsung Galaxy Z Flip,TechTrends_UY_buying,paid_social,pinterest_ads
Firefox,Windows, Windows 11, Lenovo ThinkBook 14,TechTrends_PM_buying,paid_display,meta_ads_display
Firefox,macOS, macOS Monterey, MacBook Pro (16-inch 2021),[''],NatureNook_MP_broad,paid_retargeting,google_ads_retargeting
Samsung Internet,iOS, iOS 15.0, iPhone 13,ToyTreasure_CK_broad,paid_social,pinterest_ads
Chrome,Android, Android 10, Samsung Galaxy A70,TechTrends_UY_buying,paid_search,google_ads_shopping
Safari (in-app),Windows, Windows 11, Asus VivoBook S15,NatureNook_MP_broad,paid_social,youtube_ads
Edge,Android, Android 10, Samsung Galaxy S10,SportsSpectacle_IO_buying,paid_social,meta_ads_shopping
Safari (in-app),Windows, Windows 10, Dell G5 15,BeautyBlitz_SA_performance,paid_social,x_ads
Opera,Windows, Windows 10, Asus VivoBook Flip 14,AutoAvenue_CZ_broad,paid_search,google_ads_shopping
Firefox,Windows, Windows 11, Dell Inspiron 14 5000,UrbanUtopia_EA_buying,paid_social,youtube_ads
Edge,Android, Android 9, Samsung Galaxy Note 9,TravelTreasures_CL_performance,paid_search,google_ads_shopping
Edge,Android, Android 11, Google Pixel 5,FitnessFrenzy_ZA_buying,paid_display,google_ads_display
Edge,iOS, iOS 14.2, iPhone 12,BeautyBoulevard_NR_broad,paid_search,google_ads_brand
Firefox,macOS, macOS Monterey, iMac Pro (2021),[''],ToyTemple_FK_broad,paid_social,meta_ads_shopping
Chrome,iOS, iOS 15.0, iPhone 13,AdventureArena_CH_buying,paid_social,pinterest_ads
Firefox,Android, Android 11, OnePlus 9,ToyTemple_FK_broad,paid_social,linkedin_ads
Firefox,Android, Android 10, Samsung Galaxy Note 10+,LuxuryLounge_YT_broad,paid_retargeting,google_ads_retargeting
Safari (in-app),Android, Android 12, OnePlus 9 Pro,VintageVista_NU_performance,paid_social,meta_ads_awareness
Safari,Android, Android 11, Samsung Galaxy A51,PetPalace_PM_buying,organic,search
Firefox,Windows, Windows 10, Dell G5 15,ToyTemple_DM_buying,paid_social,x_ads
Opera,Android, Android 12, Google Pixel 4,NatureNest_IL_performance,paid_social,linkedin_ads
Chrome,macOS, macOS Monterey, iMac (Retina 4.5K 24-inch 2021),HomeHarmony_TT_broad,paid_social,x_ads
Samsung Internet,macOS, macOS Monterey, MacBook Air (Retina 13-inch 2021),GourmetGrove_BO_broad,paid_social,youtube_ads
Opera,Android, Android 12, Samsung Galaxy Note 21,[''],TravelTrove_PY_buying,paid_social,meta_ads_shopping
Opera,Android, Android 9, Samsung Galaxy Note 9,NatureNest_IC_performance,paid_search,google_ads_shopping
Firefox,macOS, macOS Monterey, iMac (24-inch M1 2021),ArtAtrium_NU_buying,organic,search
Firefox,Android, Android 8, LG G7 ThinQ,AutoAlley_VC_performance,paid_social,youtube_ads
Samsung Internet,Android, Android 11, Samsung Galaxy A51,SportsSpectacle_PA_broad,paid_display,google_ads_display
Safari (in-app),Android, Android 10, Samsung Galaxy Z Fold 2,NatureNest_IC_performance,direct,direct
Chrome,Windows, Windows 11, Dell Alienware m15 R4,[''],AutumnDeals_JP_buying,paid_search,google_ads_shopping
Firefox,macOS, macOS Catalina, MacBook Pro (16-inch 2019),GadgetGrove_AI_buying,paid_social,meta_ads_awareness
Chrome,Windows, Windows 11, Dell Inspiron 14 5000,GourmetGrove_MQ_buying,paid_display,meta_ads_display
Chrome,macOS, macOS Catalina, MacBook Pro (15-inch 2019),ArtAlchemy_BS_performance,paid_search,google_ads_shopping
Safari (in-app),Android, Android 8, Samsung Galaxy S8,VintageVault_TF_buying,paid_retargeting,google_ads_retargeting
Opera,Android, Android 10, Samsung Galaxy S10,JewelryJunction_SH_performance,direct,direct
Opera,Windows, Windows 11, Lenovo IdeaPad Flex 5,SportsSensation_GF_performance,organic,search
Firefox,Windows, Windows 11, Lenovo Legion 5 Pro,[''],JewelryJunction_SH_performance,organic,search
Safari,Windows, Windows 11, Lenovo IdeaPad 3,AutoAvenue_CZ_broad,paid_retargeting,meta_ads_retargeting
Opera,Windows, Windows 11, Lenovo ThinkPad T14s,[''],UrbanUniverse_NI_broad,paid_search,google_ads_shopping
Samsung Internet,Android, Android 8, LG G7 ThinQ,VintageVault_TF_buying,paid_social,youtube_ads
Chrome,macOS, macOS Monterey, MacBook Pro (14-inch Late 2021),[''],KidsKarnival_PA_performance,paid_retargeting,google_ads_retargeting
Safari,Windows, Windows 10, Lenovo Yoga C940,LuxuryLounge_NL_broad,paid_social,meta_ads_shopping
Opera,iOS, iOS 14.2, iPhone 12,NatureNook_MP_broad,organic,search
Firefox,macOS, macOS Monterey, MacBook Pro (16-inch 2021),[''],GadgetGrove_WS_broad,paid_social,pinterest_ads
Firefox,Android, Android 12, Google Pixel 4,GardenGrove_CK_broad,paid_display,google_ads_display
Firefox,macOS, macOS Big Sur, MacBook Pro (16-inch Late 2020),BeautyBoulevard_MQ_buying,paid_social,x_ads
Samsung Internet,macOS, macOS Catalina, MacBook Pro (16-inch 2019),AutoAlcove_AS_buying,organic,search
Samsung Internet,macOS, macOS Big Sur, iMac (24-inch M1 2020),[''],PetPalace_PM_buying,organic,search
Edge,Android, Android 8, LG G7 ThinQ,KidsKarnival_PA_performance,direct,direct
Firefox,Android, Android 10, Samsung Galaxy S10,ToyTemple_FK_broad,paid_social,meta_ads_awareness
Firefox,macOS, macOS Catalina, MacBook Pro (13-inch 2019),JewelryJunction_AQ_buying,paid_retargeting,google_ads_retargeting
Opera,macOS, macOS Monterey, MacBook Pro (14-inch Late 2021),[''],SportsSensation_GF_performance,paid_social,meta_ads_shopping
Opera,Windows, Windows 10, Asus ZenBook 13,SportsSensation_FJ_performance,paid_social,x_ads
Safari (in-app),iOS, iOS 13.6, iPhone 8,NewYearBlast_ES_performance,paid_social,meta_ads_shopping
Opera,Android, Android 7, Samsung Galaxy S7 Edge,HomeHarbor_CC_buying,paid_retargeting,meta_ads_retargeting
Edge,Android, Android 11, Google Pixel 5,BeautyBlitz_SA_performance,paid_display,meta_ads_display
Samsung Internet,Android, Android 8, Samsung Galaxy J7,WellnessWave_AW_performance,direct,direct
Opera,macOS, macOS Big Sur, MacBook Pro (16-inch Late 2020),FoodFiesta_MX_buying,paid_social,pinterest_ads
Firefox,macOS, macOS Big Sur, MacBook Air (Retina 13-inch Early 2020),JewelryJunction_HT_broad,paid_retargeting,meta_ads_retargeting
Safari,Android, Android 12, OnePlus 9 Pro,HealthHub_HU_buying,direct,direct
Opera,Android, Android 12, Google Pixel 4,GadgetGrove_WS_broad,organic,search
Safari (in-app),Android, Android 10, Samsung Galaxy Note 10,FoodFestival_TV_performance,paid_social,linkedin_ads
Chrome,Android, Android 9, Samsung Galaxy S9,KidsKarnival_GF_broad,paid_social,x_ads
Firefox,Android, Android 10, Samsung Galaxy S10e,ArtAtrium_BM_buying,paid_retargeting,meta_ads_retargeting
Samsung Internet,Android, Android 11, Samsung Galaxy Z Flip,TechTrove_VU_broad,paid_social,linkedin_ads
Safari (in-app),Windows, Windows 10, Dell XPS 13,GourmetGrove_BO_broad,paid_search,google_ads_brand
Safari (in-app),Windows, Windows 10, Dell Inspiron 15 3000,SummerFest_UK_performance,paid_social,linkedin_ads
Samsung Internet,macOS, macOS Catalina, MacBook Pro (13-inch Early 2019),SportsMania_BR_broad,paid_social,meta_ads_shopping
Firefox,Android, Android 10, Samsung Galaxy A50,JewelryJunction_TK_performance,paid_social,meta_ads_awareness
Opera,Windows, Windows 11, Lenovo IdeaPad 3,HomeHaven_GP_performance,paid_social,linkedin_ads
Safari (in-app),Android, Android 10, Samsung Galaxy Note 10,WellnessWave_CO_broad,organic,search
Firefox,Android, Android 12, Samsung Galaxy Note 21,[''],KidsKingdom_VI_buying,paid_social,linkedin_ads
Chrome,Android, Android 12, Google Pixel 4,UrbanUtopia_EG_buying,paid_search,google_ads_brand
Firefox,Windows, Windows 10, Dell Vostro 15 7500,HolidaySpecials_DE_broad,paid_retargeting,meta_ads_retargeting
Firefox,macOS, macOS Big Sur, MacBook Pro (13-inch Mid 2020),ArtAlchemy_VC_performance,paid_search,google_ads_brand
Firefox,iOS, iOS 14.1, iPhone 11,VintageVoyage_DM_broad,paid_social,linkedin_ads
Edge,macOS, macOS Monterey, MacBook Pro (14-inch Late 2021),[''],SportsSensation_BL_broad,direct,direct
